comment_count,region_code,video_description,hashtag_names,id,like_count,share_count,username,view_count
95,US,#cholesterol #statin #heartattack #heartdisease #lipid  #crp  #inflammation #autoimmune #efratlamandre #theknewmethod #gamechangers #doctorE,"['heartattack', 'crp', 'doctore', 'heartdisease', 'gamechangers', 'autoimmune', 'cholesterol', 'statin', 'lipid', 'inflammation', 'theknewmethod', 'efratlamandre']",7194901875756420394,3102,736,theknewmethod,78606
4,US,#healthylifestyle#fitnessjourney#pescatarian#hearthealth#eattolive ,"['healthylifestyle', 'pescatarian', 'fitnessjourney', 'eattolive', 'hearthealth']",7194896340432751918,50,3,sxyldytruckingboss,693
0,US,Heart health month is February and this Friday is wear red day!! ❤️💪🏼 #otftiktok #fyp #hearthealth #heartratetraining ,"['fyp', 'hearthealth', 'otftiktok', 'heartratetraining']",7194891741512748331,8,0,otfdevonpa,910
5,US,#tuesdaymotivation#fitnessjourney#lifestylechange#hearthealth#csectionmomof4#pescatarian#letsgo ,"['letsgo', 'tuesdaymotivation', 'pescatarian', 'fitnessjourney', 'lifestylechange', 'hearthealth', 'csectionmomof4']",7194888982860270891,114,11,sxyldytruckingboss,829
0,US,#hearthealth# ❤❤❤,['hearthealth'],7194882539096460586,2,2,cbdhazllcnutritiouseats,233
17,US,I went from this to this within the same day. I thought I was heart related found out I have/had a blood clot. Any heart healthy tips out there comment or message me! PLEASE AND THANKS! #hearthealth #lifechanger #clottingdisorder #oklahoma ,"['oklahoma', 'lifechanger', 'hearthealth', 'clottingdisorder']",7194881355916905771,43,0,mylifesablooperreel,696
20,US,REACTION VIDEO: DRINKING WOODROOT TONIC! I am NOT affiliated with this company so this is not a promotion just good healthy info! WWW.NATURALHERBSONLINE.COM #woodrootonic #hearthealth #overallwellness #naturalcures #healthbenefits #healthycleanse #skinbenefits #internalcleanse #healthyandblack ,"['healthbenefits', 'hearthealth', 'naturalcures', 'healthycleanse', 'skinbenefits', 'overallwellness', 'woodrootonic', 'internalcleanse', 'healthyandblack']",7194877803261775150,240,14,trilliondollarslays34,11355
0,US,"Estradiol isn’t just a hormone – it’s key for your heart health!  let Estradiol keep your heart safe and sound! E2 is Estradiol, and Estradiol is part of the estrogen family! Dr. Dalal Akoury knows all about it, and she's throwing an AWAREmed Estradiol Party to celebrate its protection of your heart health! Put on your party hat and join us for the E2 festivities today! #hearthealth #estradiol #DrDalalAkoury #HealthIsYourOnlyWealth @doctor.emi @naturopathic.physician @acupuncturefit @drdollyholistichealth ","['hearthealth', 'estradiol', 'drdalalakoury', 'healthisyouronlywealth']",7194870713633803563,17,5,drdalalakoury,1056
5,US,The heart may have to work extra hard during the winter! #hearthealth #cardiovascular #cardiovascularhealth #true #false ,"['true', 'false', 'hearthealth', 'cardiovascular', 'cardiovascularhealth']",7194866018299219243,177,6,itsdherbs,4818
0,US,The Mouth-Body Connection #gumdisease #diabetes #heartdisease #pregnancy #dentalexam,"['pregnancy', 'diabetes', 'heartdisease', 'dentalexam', 'gumdisease']",7194864871840812334,1,0,stateavenuedentaloffice,196
0,US,#takeitslow  #diet #Iwanttohelp #itsnotabouthenumber #qualitynotquanity #weight #itsnotallornothing #weightloss #weightlosscheck #Dietitiansoftiktok #weightlossjourney   #weightlosstransformation #weightlossprogress #balance #balancedlife #balancedlifestyle #normalpeople #normaleatinghabits #normaleating #mindset #mindsetreset #loveyourself #normalizewhatyoueat #makemorehabits #makehealthyhabits #weightlossoneday #teachthemyoung #teachyourkids #itsabouthealthyliving #eathealthy #weightlossoneday #balancedeatinghabits #healthytips #healthyrecipes #explorefood #explore #goal #goals  #womenshealth #olderhealth #olderpeople #oldagefood #Cardiac #Cardiacrehab #diet #Iwanttohelp #cardiacarrest #cardiacsurgery #cardiacdiet #cardiacrespiratory #cardiacrehabspecialist #cardiacrehabdiet #cardiacrehabdietitian #heartnutrition #hearthealthy #hearthealth #cardiacrehabilitation #heart #hearthealthy #heartdiet #diet #Iwanttohelp #cardiacarrest #cardiacsurgery #cardiacdiet #exercisefeelsgood #cosistancyiskey #youhavetobeconsistant #cardiacrespiratory #setagoal #goprepared #smallstepsbigchange #takeitonedayatatime #yougotit  ,"['goals', 'heart', 'loveyourself', 'balance', 'goal', 'yougotit', 'takeitslow', 'explore', 'weightloss', 'diet', 'weight', 'weightlossjourney', 'eathealthy', 'mindset', 'cardiacarrest', 'teachthemyoung', 'normalpeople', 'setagoal', 'iwanttohelp', 'balancedlife', 'olderpeople', 'cardiac', 'healthytips', 'healthyrecipes', 'hearthealth', 'weightlosstransformation', 'hearthealthy', 'womenshealth', 'qualitynotquanity', 'weightlossprogress', 'cardiacsurgery', 'explorefood', 'takeitonedayatatime', 'teachyourkids', 'cardiacrehab', 'cardiacrehabilitation', 'mindsetreset', 'weightlosscheck', 'oldagefood', 'balancedlifestyle', 'goprepared', 'dietitiansoftiktok', 'cardiacdiet', 'exercisefeelsgood', 'normaleating', 'heartdiet', 'heartnutrition', 'itsabouthealthyliving', 'makehealthyhabits', 'olderhealth', 'smallstepsbigchange', 'weightlossoneday', 'cardiacrespiratory', 'itsnotallornothing', 'balancedeatinghabits', 'cosistancyiskey', 'cardiacrehabspecialist', 'cardiacrehabdiet', 'cardiacrehabdietitian', 'normalizewhatyoueat', 'makemorehabits', 'itsnotabouthenumber', 'normaleatinghabits', 'youhavetobeconsistant']",7194863365401939242,17,0,nest_and_nutrition,171
0,US,Research has shown that there is a close relationship between gum disease and heart disease. Bacteria from gum disease can travel throughout the body causing inflammation and infection in the heart. #gumdisease #heartdisease #dentist #dentalpointe #napervilledentist #auroradentist ,"['dentist', 'heartdisease', 'gumdisease', 'dentalpointe', 'napervilledentist', 'auroradentist']",7194859341588008238,0,0,dentalpointe,169
263,US,Explain it to me like I'm five...🙄 #heartdisease #hearthealth #genx #middleagedwhitelady #mentalhealth #medical #doctortok #tellmewhy #CDC #WHO #AMA ,"['tellmewhy', 'cdc', 'medical', 'mentalhealth', 'genx', 'ama', 'heartdisease', 'hearthealth', 'doctortok', 'who', 'middleagedwhitelady']",7194853174224702763,856,22,kimfinmac,7539
7,US,"Suffering from high blood 🩸 pressure, high cholesterol, inflammation, autoimmune disease, or you simply want to consume less dairy - YOU NEED THIS RECIPE!!!  ✅ easy enough for beginners to make ✅ less than 45 minutes to make ✅ can be made in advance  ✅ freezes well ✅ great to make for big families or large crowds ✅ CHEAPEST EGG 🥚 ALTERNATIVE  ✅ SOY-, DAIRY-, CORN-, OIL- FREE RECIPE  LINK IN BIO @onelovegan! ❤️💛💚 #highcholesterol #highbloodpressure #bloodpressurecontrol #bloodpressure #bloodpressuremonitor #hpb #hypertension #eggs🍳 #scrambledeggs #eggsarelife #eggsbenny #chickpeascramble #chickpeas #chickpearecipes #panelle #parsley #veganforhealth #hearthealth #hearthealthy #strokesurvivor #strokerecovery #chronicinflammation #heartdiseaseawareness #heartdiseaseprevention #heartdiseases #easyveganrecipes #prostatehealth ","['bloodpressure', 'scrambledeggs', 'hpb', 'chickpeas', 'strokesurvivor', 'parsley', 'hearthealth', 'hypertension', 'hearthealthy', 'highbloodpressure', 'highcholesterol', 'heartdiseaseawareness', 'strokerecovery', 'panelle', 'eggsarelife', 'bloodpressurecontrol', 'eggsbenny', 'eggs🍳', 'chronicinflammation', 'veganforhealth', 'heartdiseases', 'prostatehealth', 'easyveganrecipes', 'heartdiseaseprevention', 'bloodpressuremonitor', 'chickpeascramble', 'chickpearecipes']",7194851294790749486,8,0,onelovegan,456
0,US,"The Alkaline Reset by One Love - the protocol is complete with: ✅a 7 day meal plan w/diet & lifestyle protocols (what to use AND what to avoid) ✅18 FAST, easy, & delicious recipes ✅a grocery list ✅AND access to me via text message for support/questions  SUFFERING FROM ANY OF THESE SYMPTOMS? THE ALKALINE RESET IS FOR YOU:  Acne Anemia/Low iron 💤 Anxiety 😥  Asthma 🫁 Bad breathe 🤢 Brain 🧠 fog Constipation 💩 Digestive issues 🚽 Eczema and other skin conditions Energy slumps 🥱 Fatigue 😴 Headaches 🤕 High blood 🩸 pressure High cholesterol Inflammation Insomnia 🥱 Low energy 💤 Memory issues 🤨 Menstrual issues (PMS) - mood swings, irritability, excessive bleeding 🩸 Negative mindset  Nerve issues Sugar 🍪🍫🍦cravings  Weight issues YOU’LL NEVER REGRET MAKING AN INVESTMENT IN YOURSELF!!! ❤️💛💚 #drsebi #drsebiapproved #inflammationrelief #highbloodpressure #bloodpressurecontrol #lowiron #brainfog #hearthealthy #hearthealth #veganforhealth #pmsproblems #bloodpressurecontrol #lowiron #alkalinefood #alkalineliving #alkalinefoods #veganuary #newvegan #alwaystired #tiredallthetime #constipation #bloodpressure #cellularhealth #heartdisease #heartproblems #noenergy #tiredasfuck #tiredasamother #hearthealing #veganforhealth #acidreflux","['bloodpressure', 'noenergy', 'heartproblems', 'tiredasfuck', 'alwaystired', 'constipation', 'heartdisease', 'tiredallthetime', 'newvegan', 'hearthealing', 'hearthealth', 'drsebi', 'hearthealthy', 'highbloodpressure', 'acidreflux', 'pmsproblems', 'tiredasamother', 'brainfog', 'veganuary', 'lowiron', 'bloodpressurecontrol', 'alkalinefood', 'veganforhealth', 'alkalineliving', 'drsebiapproved', 'cellularhealth', 'alkalinefoods', 'inflammationrelief']",7194850355774016814,71,4,onelovegan,1414
7,US,Text (702)874 4758  #GENERALWELLNESS #over30#momsover30#DailyVitamins #AllInOne #MomLife #over30#momsover30 #BONEHEALTH #BIOAVAILABLE #IMMUNEFUNCTION #STRESSMANAGEMENT #BRAINHEALTH #mompreneur #HEARTHEALTH #ENERGYPRODUCTION #SKINHEALTH #TAKECAREOFYOU#wifey #wifeylife #☠️THELEGION☠️ #empoweringwomen #byebyebelly #byebyebellyfat #spooner #weightloss #womenempoweringwomen #bekind #beyou #youvsyou #always #funnymom#funnywifey#ALOHAHOKU,"['always', 'wifey', 'beyou', 'weightloss', 'bekind', 'momlife', 'takecareofyou', 'funnymom', 'allinone', 'over30', 'wifeylife', 'spooner', 'empoweringwomen', 'funnywifey', 'byebyebellyfat', 'hearthealth', 'mompreneur', 'youvsyou', 'dailyvitamins', 'stressmanagement', 'skinhealth', 'womenempoweringwomen', 'byebyebelly', 'momsover30', 'brainhealth', 'bonehealth', 'generalwellness', 'immunefunction', 'bioavailable', 'alohahoku', 'energyproduction', '☠️thelegion☠️']",7194849662036315438,29,0,derrilynnakama49,338
0,US,Let’s chat BIA with Dr Furlong! #QuakerPregrain #hearthealth #naturalhealth ,"['hearthealth', 'naturalhealth', 'QuakerPregrain']",7194848893564226858,0,0,metroeasthealing,1430
1,US,"My heart, it beets for you  Oceans that crash along the shore Return to calmer waves across the sea A moment of clarity No matter what the future holds It’s you my heart beats for 🇵🇸❤️ Orange and beets salad with a citrus, orange blossom vinaigrette Ingredients 	•	3-4  oranges, peeled and sliced or segmented  	•	1 pomegranate seeded  	•	3-4 roasted beets, peeled & sliced  Micro greens or fresh herbs (optional)  Dressing:  	•	1/4 cup (2 fl. oz./60 ml) extra-virgin olive oil 	•	Juice of one lemon  	•	Juice of one blood orange  	•	1 tsp sumac  	•	1/2 Tsp orange blossom water (trust me)  	•	Sea salt and freshly ground pepper Assemble, that’s it #colortherapy #beets #bloodorange #hearthealth #valentine #salad #wintersalad ","['valentine', 'salad', 'bloodorange', 'beets', 'colortherapy', 'hearthealth', 'wintersalad']",7194848411026345258,73,0,almondandfig,1491
0,US,How to stay hydrated. #hydration #foods #fruits #veggies #coconutwater #fyp #hearthealth ,"['foods', 'veggies', 'fyp', 'fruits', 'hydration', 'coconutwater', 'hearthealth']",7194845394474437930,49,0,relievetraumanaturally,293
8,US,We must stay hydrated. #hydrate #dehydrated #mentalhealth #hearthealth #healthyhearttips #followtrain #foryou ,"['foryou', 'followtrain', 'hydrate', 'dehydrated', 'mentalhealth', 'hearthealth', 'healthyhearttips']",7194842959031061806,8,0,relievetraumanaturally,90
3,US,February is CHD Awareness Month! Exavier is our Heart Warrior! #raiseawareness #CHD #heartmonth #chd #chdawareness #americanheartassociation #heartwarrior #fyp #unstoppable #heartdisease #heartkid #warrior #hlhs ,"['warrior', 'unstoppable', 'chd', 'fyp', 'raiseawareness', 'heartdisease', 'chdawareness', 'hlhs', 'americanheartassociation', 'heartmonth', 'heartwarrior', 'heartkid']",7194839968223644971,67,0,rachelcordero11,1587
0,US,"Wellness IV Infusion Therapy Offers Atherosclerosis Chelation Therapy! Our Atherosclerosis Chelation Therapy Is A Therapy That Helps In The Removal Of Plaques From The Arterial Walls. It Is Used To Help Reduce Symptoms Associated With Cardiovascular Diseases Like Angina, High Blood Pressure, Arrhythmia, Shortness Of Breath, Stroke, And Pain In The Jaw, Throat, Neck, Upper Abdominal Or Back Areas. Atherosclerosis Chelation Therapy Can Be An Alternative To Other Invasive Procedures. . Atherosclerosis Chelation is the use of EDTA to help reduce the build up of plaque on arterial walls. EDTA also known as Ethylenediaminetetraacetic acid is used for chelation to remove plaques from the arterial walls when stenosis which is a narrowing or occlusion which is a total blockage has taken place. There are many drugs used to stop, reverse, and prevent atherosclerosis. Many of these drugs require chemo-like monitoring by your physician. Chelation therapy on the other hand is a natural method that has no side effects if it is done properly by an accomplished Atherosclerosis Chelation Therapist. . Atherosclerosis usually starts at a generally young age and worsens as we continually age. It has been shown that almost all people have some degree of Atherosclerosis by the age of 65. Cardiovascular Disease is also the #1 cause of death and disabilities around the world. . Anyone who has cardiovascular disease or stenosis or occlusion of vascular arteries is a good candidate for atherosclerosis chelation therapy. This type of chelation can be an alternative and preventive therapy to invasive and sometimes dangerous surgeries. If you or someone you know could benefit from Atherosclerosis Chelation Therapy contact Wellness IV Infusion Therapy today! . #ivinfusions #ivtherapy #ivvitamins #southflorida #miami #fortlauderdale #soflo #miamibeach #health #wellness #fitness #recovery #healthyliving #healthylifestyle #hearthealth #angina #chelation #chelationtherapy #atherosclerosis #surgery #cardio #cardiovascular #healthyheart #heartcare #heartattack #stroke #bloodpressure #viral #fyp #foryou","['miami', 'fitness', 'health', 'miamibeach', 'cardio', 'stroke', 'viral', 'heartattack', 'recovery', 'foryou', 'soflo', 'bloodpressure', 'southflorida', 'fyp', 'surgery', 'wellness', 'healthylifestyle', 'fortlauderdale', 'healthyliving', 'angina', 'healthyheart', 'hearthealth', 'cardiovascular', 'ivinfusions', 'chelation', 'atherosclerosis', 'heartcare', 'ivtherapy', '1', 'ivvitamins', 'chelationtherapy']",7194837264311291182,3,2,wellness_iv_infusions,286
0,US,"We are familiar with the idea of a “heart-healthy diet,” but how to eat to heal and protect our hearts is not well understood. Read more on the blog https://muneezaahmed.com/another-athlete-down-why-are-their-hearts-giving-out/ #muneezaahmed #hearthealth #healthyeatingcheck ","['hearthealth', 'healthyeatingcheck', 'muneezaahmed']",7194834645123386667,3,0,muneeza.medicalintuitive,24
0,US,No time for a complicated wellness routine in the morning? Try to build consistency with small steps. Remember to reward yourself. Love to all! #Liveinthemovement #joy #vitality #strength #resilience #recovery #acceptance #accessibility #versatility #onthego #busyparents #busyprofessionals #notimeforallthat #hearthealth ,"['joy', 'acceptance', 'strength', 'recovery', 'onthego', 'versatility', 'resilience', 'vitality', 'hearthealth', 'liveinthemovement', 'busyparents', 'accessibility', 'busyprofessionals', 'notimeforallthat']",7194829979199212846,2,0,joharimayfield,739
0,US,BENEFITS OF THE JUNKY JUICE 🥒🥬✅ #LIVERCLEANSE #HYDRATION 💦#MENTALHEALTH🧠 #WEIGHT MANAGEMENT  #ENERGYBOOSTER   #ORAL-HEALTH #DIGESTION👄 #IMMUNE SYSTEM PROTECTION  #BLOODSUGARREGULATION #HEARTHEALTH 🫀 . .  #DRINK-CLEAN & GET READY FOR YOUR JOURNEY  #SKIN-GLOWUP🧴#STIMULATE CIRCULATION⭕️ #DECREASE BLOATING✅ #APPETITE-CONTROL #BOOSTHORMONES 🫦 #HYDRATION💦 #HIGH IN FIBER ETC  #FYP #FYP # FYP #FYP  MESSAGE ME FOR MORE DETAILS FOR PURCHASE  #GREENJUICE #EAGLES🦅GREEN #DRINKGREENTHINKGREEN✅💚 #ITSALIFESTYLE & #ITSAPHILLYTHING,"['high', 'drink', 'skin', 'weight', 'fyp', 'oral', 'energybooster', 'greenjuice', 'immune', 'hydration', 'itsalifestyle', 'appetite', 'stimulate', 'decrease', 'hearthealth', 'hydration💦', 'livercleanse', 'bloodsugarregulation', 'itsaphillything', 'mentalhealth🧠', 'boosthormones', 'digestion👄', 'drinkgreenthinkgreen✅💚', 'eagles🦅green']",7194828763744570667,8,0,thespinnjunky_360,293
